productId,title,description,price,quantity,is_hide,created,category,creator
558,SHEIN Men Graphic Embroidered Striped Trim Sweatpants,"| Color: Black | Style: Preppy | Pattern Type: Striped, Graphic | Details: Drawstring, Embroidery, Pocket, Tape | Length: Cropped | Type: Sweatpants | Season: All | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: High Waist",13.0,177,0,2020-08-25 22:22:29,1,4
557,SHEIN Men Drawstring Waist Striped Side Colorblock Pants,"| Color: Multicolor | Style: Preppy | Pattern Type: Striped, Colorblock | Details: Drawstring, Pocket, Side Stripe | Length: Long | Type: Sweatpants | Season: All | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: High Waist",15.0,185,0,2020-08-25 22:21:46,1,4
556,SHEIN Men Contrast Buckle Belted Detail Elastic Waist Pants,"| Color: Dark Green | Style: Preppy | Pattern Type: Plain | Details: Belted, Pocket | Length: Long | Type: Tapered/Carrot | Season: All | Composition: 70% Cotton, 30% Spandex | Material: Cotton | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Elastic Waist | Waist Line: Natural",13.0,156,0,2020-08-25 22:21:26,1,4
555,Men Striped Colorblock Drawstring Sweatpants,"| Color: Multicolor | Style: Preppy | Pattern Type: Striped, Colorblock | Details: Drawstring | Length: Long | Type: Sweatpants | Season: Spring/Summer/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",16.0,137,0,2020-08-25 22:18:47,1,4
554,SHEIN Men Graphic Embroidered Ombre Pants,"| Color: Black and White | Style: Vacation | Pattern Type: Graphic, Ombre | Details: Drawstring, Embroidery, Pocket | Length: Cropped | Type: Sweatpants | Season: All | Composition: 97% Polyester, 3% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",24.0,191,0,2020-08-25 22:18:08,1,4
553,SHEIN Men Drawstring Waist Patched Detail Joggers,"| Color: Black | Style: Casual | Pattern Type: Plain | Details: Drawstring, Patched, Pocket | Length: Cropped | Type: Sweatpants | Season: All | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",21.0,123,0,2020-08-25 22:17:41,1,4
552,SHEIN Men Letter Waistband Embroidery Detail Pants,"| Color: Black | Style: Preppy | Pattern Type: Letter, Graphic | Details: Embroidery, Pocket, Tape | Length: Cropped | Type: Sweatpants | Season: Spring/Summer/Fall | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Elastic Waist | Waist Line: High Waist",11.0,126,0,2020-08-25 22:17:02,1,4
551,Men Contrast Panel Drawstring Waist Sweatpants,"| Color: Black | Style: Preppy | Pattern Type: Colorblock | Details: Drawstring | Length: Long | Type: Sweatpants | Season: All | Composition: 35% Cotton, 65% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",12.0,134,0,2020-08-25 22:16:25,1,4
550,SHEIN Men Seam Front Tailored Pants,"| Color: Dark Green | Style: Work | Pattern Type: Plain | Details: Button, Zipper | Length: Long | Type: Tailored | Season: Spring/Summer/Fall | Composition: 65% Rayon, 35% Viscose | Material: Rayon | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Button Fly, Zipper Fly | Waist Line: Natural",19.0,102,0,2020-08-25 22:13:03,1,4
549,Men Contrast Panel Letter Graphic Drawstring Sweatpants,"| Color: Grey | Style: Preppy | Pattern Type: Letter, Colorblock | Details: Drawstring | Length: Long | Type: Sweatpants | Season: All | Composition: 18% Nylon, 82% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",13.0,122,0,2020-08-25 22:12:39,1,4
548,Men Slant Pocket Drawstring Waist Pants,"| Color: Dark Grey | Style: Casual | Pattern Type: Plain | Details: Drawstring | Length: Long | Type: Tapered/Carrot | Season: Spring/Summer/Fall | Composition: 20% Cotton, 80% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",14.0,170,0,2020-08-25 22:11:56,1,4
547,Men Solid Elastic Waist Sweatpants,"| Color: Light Grey | Style: Casual | Pattern Type: Plain | Details: Pocket | Length: Long | Type: Sweatpants | Season: All | Composition: 50% Cotton, 45% Polyester, 5% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Elastic Waist | Waist Line: Natural",22.0,188,0,2020-08-25 22:11:26,1,4
546,SHEIN Men Push Buckle Strap Detail Flap Pocket Front Wind Pants,"| Color: Maroon | Style: Street | Details: Drawstring, Pocket, Tape | Length: Long | Type: Cargo Pants | Season: All | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Elastic Waist | Waist Line: High Waist",18.0,184,0,2020-08-25 22:11:12,1,4
545,SHEIN Men Drawstring Waist Slant Pocket Sweatpants,"| Color: Black | Style: Casual | Pattern Type: Letter | Details: Drawstring, Patched, Pocket | Length: Long | Type: Sweatpants | Season: All | Composition: 30% Cotton, 65% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",10.0,101,0,2020-08-25 22:10:47,1,4
544,SHEIN Men Drawstring Waist Graphic Print Joggers,"| Color: Black | Style: Casual | Pattern Type: Graphic | Details: Drawstring, Pocket | Length: Cropped | Type: Sweatpants | Season: All | Composition: 30% Cotton, 65% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",19.0,125,0,2020-08-25 22:10:24,1,4
543,Men Chinese Dragon Print Drawstring Pants,"| Color: Black | Style: Street | Pattern Type: Animal | Details: Drawstring | Length: Long | Type: Sweatpants | Season: All | Composition: 35% Cotton, 65% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",15.0,102,0,2020-08-25 22:09:58,1,4
542,SHEIN Men Drawstring Waist Rainbow Striped Tape Side Sweatpants,"| Color: Black | Style: Preppy | Pattern Type: Rainbow Stripe | Details: Drawstring, Tape, Side Stripe | Length: Cropped | Type: Sweatpants | Season: All | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",12.0,101,0,2020-08-25 22:09:43,1,4
541,SHEIN Men Zipper Fly Allover Print Tailored Pants,"| Color: Purple | Style: Party | Pattern Type: Plaid, Geometric | Details: Pocket, Zipper | Length: Long | Type: Tailored | Season: Spring/Summer/Fall | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Zipper Fly | Waist Line: Natural",16.0,192,0,2020-08-25 22:09:26,1,4
540,Men Pocket Side Tailored Pants,"| Color: Khaki | Style: Work | Pattern Type: Plain | Details: Button, Pocket | Length: Long | Type: Tailored | Season: Spring/Summer/Fall | Composition: 20% Rayon, 80% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Zipper Fly | Waist Line: Natural",23.0,185,0,2020-08-25 22:09:11,1,4
539,Men Contrast Camo Drawstring Waist Pants,"| Color: Camel | Style: Casual | Pattern Type: Camo | Details: Drawstring | Length: Long | Type: Tapered/Carrot | Season: Spring/Summer/Fall | Composition: 95% Cotton, 5% Polyester | Material: Cotton | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",23.0,140,0,2020-08-25 22:08:46,1,4
538,SHEIN Men Letter Embroidered Contrast Tie Dye Sideseam Joggers,"| Color: Pastel, Baby Pink | Style: Vacation | Pattern Type: Letter, Tie Dye | Details: Drawstring, Embroidery, Pocket | Length: Long | Type: Sweatpants | Season: Spring | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: High Waist",19.0,153,0,2020-08-25 22:08:31,1,4
537,SHEIN Men Letter Graphic Tape Side Sweatpants,"| Color: Black | Style: Preppy | Pattern Type: Letter | Details: Drawstring, Embroidery, Pocket, Tape | Length: Cropped | Type: Sweatpants | Season: All | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",10.0,161,0,2020-08-25 22:08:19,1,4
536,Men Side Tape Flap Pockets Cargo Pants,"| Color: Army Green | Style: Street | Details: Drawstring, Patched, Pocket, Tape | Length: Cropped | Type: Cargo Pants | Season: Spring/Summer/Fall | Composition: 95% Cotton, 5% Polyester | Material: Cotton | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",20.0,107,0,2020-08-25 22:08:07,1,4
535,Men Tribal Print Harem Pants,"| Color: Multicolor | Style: Vacation | Pattern Type: Tribal | Length: Long | Type: Harem/Genie | Season: Spring/Summer/Fall | Composition: 35% Cotton, 65% Polyester | Material: Cotton Blends | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Waist Line: Natural",23.0,129,0,2020-08-25 22:07:34,1,4
534,Men Dual Pocket Sweatpants,"| Color: Black | Style: Casual | Pattern Type: Plain | Details: Pocket | Length: Cropped | Type: Sweatpants | Season: All | Composition: 20% Cotton, 80% Polyester | Material: Cotton Blends | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Elastic Waist | Waist Line: Natural",21.0,145,0,2020-08-25 22:07:15,1,4
533,Men Fire Print Drawstring Sweatpants,"| Color: Black | Style: Street | Pattern Type: Fire | Details: Drawstring | Length: Long | Type: Sweatpants | Season: All | Composition: 35% Cotton, 65% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",10.0,133,0,2020-08-25 22:06:58,1,4
532,Men Solid Drawstring Waist Sweatpants,"| Color: Army Green | Style: Casual | Pattern Type: Plain | Details: Drawstring | Length: Long | Type: Sweatpants | Season: All | Composition: 10% Cotton, 90% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Skinny | Closure Type: Drawstring Waist | Waist Line: Natural",11.0,154,0,2020-08-25 22:06:33,1,4
531,Men Striped Print Symmetrical Pocket Tailored Pants,"| Color: Black | Style: Work | Pattern Type: Striped | Details: Pocket | Length: Cropped | Type: Tailored | Season: Spring/Summer/Fall | Composition: 20% Rayon, 80% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Zipper Fly | Waist Line: Natural",19.0,167,0,2020-08-25 22:06:10,1,4
530,Men Contrast Panel Letter Patched Sweatpants,"| Color: Light Grey | Style: Casual | Pattern Type: Letter, Colorblock | Details: Patched, Pocket | Length: Long | Type: Sweatpants | Season: All | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",21.0,106,0,2020-08-25 22:05:02,1,4
529,Men Solid Slant Pocket Tailored Pants,| Color: Dark Grey | Style: Work | Pattern Type: Plain | Details: Pocket | Length: Long | Type: Tailored | Season: Spring/Summer/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Zipper Fly | Waist Line: Natural,13.0,105,0,2020-08-25 22:04:45,1,4
528,Men Colorful Splash Ink Print Pants,"| Color: White | Style: Street | Pattern Type: Graphic | Details: Drawstring | Length: Long | Type: Sweatpants | Season: Spring/Summer/Fall | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",19.0,194,0,2020-08-25 22:04:19,1,4
527,Men Side Panel Drawstring Pants,"| Color: Black | Style: Preppy | Pattern Type: Colorblock | Details: Drawstring, Zipper | Length: Long | Type: Sweatpants | Season: Spring/Summer/Fall | Composition: 20% Cotton, 80% Polyester | Material: Cotton Blends | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",23.0,144,0,2020-08-25 22:04:04,1,4
526,Men Solid Flap Pocket Cargo Pants,"| Color: Dark Grey | Style: Casual | Pattern Type: Plain | Details: Pocket | Length: Long | Type: Sweatpants | Season: Spring/Summer/Fall | Composition: 95% Cotton, 5% Polyester | Material: Cotton | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Waist Line: Natural",16.0,105,0,2020-08-25 22:03:39,1,4
525,Men Drawstring Waist Patched Sweatpants,"| Color: Black | Style: Casual | Pattern Type: Plain | Details: Drawstring, Patched | Length: Cropped | Type: Sweatpants | Season: All | Composition: 95% Cotton, 5% Polyester | Material: Cotton Blends | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",20.0,141,0,2020-08-25 22:03:04,1,4
524,SHEIN Men Drawstring Waist Zipper Patch Pocket Pants,"| Color: Black | Style: Street | Pattern Type: Letter, Colorblock | Details: Drawstring, Contrast Mesh, Pocket, Zipper | Length: Cropped | Type: Cargo Pants | Season: All | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",13.0,187,0,2020-08-25 22:02:47,1,4
523,Men Letter Tape Corduroy Cargo Pants,"| Color: Dark Grey | Style: Street | Pattern Type: Letter | Details: Pocket, Tape | Length: Long | Type: Cargo Pants | Season: Fall/Winter | Composition: 95% Polyester, 5% Spandex | Material: Corduroy | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Waist Line: Natural",12.0,155,0,2020-08-25 22:02:05,1,4
522,SHEIN Men Drawstring Waist Colorblock Pants,"| Color: Multicolor | Style: Preppy | Pattern Type: Colorblock | Details: Drawstring, Pocket | Length: Long | Type: Tapered/Carrot | Season: Spring | Composition: 50% Nylon, 50% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",20.0,156,0,2020-08-25 22:01:42,1,4
521,Men Solid Flap Pocket Sweatpants,"| Color: Dark Grey | Style: Casual | Pattern Type: Plain | Details: Drawstring, Pocket | Length: Cropped | Type: Sweatpants | Season: Spring/Summer/Fall | Composition: 35% Cotton, 65% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Skinny | Closure Type: Drawstring Waist | Waist Line: Natural",16.0,102,0,2020-08-25 22:00:58,1,4
520,Men Corduroy Solid Slant Pocket Pants,"| Color: Army Green | Style: Work | Pattern Type: Plain | Details: Button, Pocket | Length: Cropped | Type: Straight Leg | Season: Fall/Winter | Composition: 65% Cotton, 35% Polyester | Material: Corduroy | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Zipper Fly | Waist Line: Natural",24.0,126,0,2020-08-25 22:00:18,1,4
519,Men Flap Pocket Drawstring Pants,"| Color: Black | Style: Street | Pattern Type: Letter | Details: Drawstring, Pocket | Length: Long | Type: Cargo Pants | Season: Spring/Summer/Fall | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",14.0,196,0,2020-08-25 21:59:34,1,4
518,Men Flap Pocket Drawstring Waist Cargo Pants,"| Color: Black | Style: Street | Pattern Type: Plain | Details: Drawstring, Pocket | Length: Cropped | Type: Cargo Pants | Season: Spring/Summer/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",24.0,158,0,2020-08-25 21:58:31,1,4
517,Men Camo Print Flap Pocket Cargo Pants,"| Color: Multicolor | Style: Street | Pattern Type: Camo | Details: Drawstring, Pocket | Length: Cropped | Type: Cargo Pants | Season: Spring/Summer/Fall | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Waist Line: Natural",22.0,105,0,2020-08-25 21:57:48,1,4
516,SHEIN Men Drawstring Waist Skull & Slogan Graphic Joggers,"| Color: Black | Style: Street | Pattern Type: Halloween, Slogan | Details: Drawstring, Pocket, Zipper | Length: Cropped | Type: Sweatpants | Season: All | Composition: 30% Cotton, 65% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",12.0,114,0,2020-08-25 21:56:59,1,4
515,Men Contrast Panel Sweatpants,"| Color: Dark Grey | Style: Casual | Pattern Type: Colorblock | Details: Drawstring | Length: Long | Type: Sweatpants | Season: All | Composition: 35% Cotton, 65% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist | Waist Line: Natural",24.0,152,0,2020-08-25 21:56:16,1,4
514,SHEIN Men Letter Tape Insert Drawstring Waist Joggers,"| Color: Black | Style: Casual | Pattern Type: Letter | Details: Drawstring, Pocket, Tape | Length: Cropped | Type: Sweatpants | Season: All | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: High Waist",15.0,129,0,2020-08-25 21:55:52,1,4
513,Men Corduroy Solid Slant Pocket Pants,"| Color: Khaki | Style: Casual | Pattern Type: Plain | Details: Button, Pocket | Length: Long | Type: Straight Leg | Season: Fall/Winter | Composition: 65% Cotton, 35% Polyester | Material: Corduroy | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Zipper Fly | Waist Line: Natural",14.0,122,0,2020-08-25 21:55:02,1,4
